,f1,f2,f3,f4,f5,f6,f7,Timestamp
742,0.7349665924276169,0.6336032388663968,0.6981132075471698,0.6,0.6003430531732419,0.5984848484848485,0.5760869565217391,2019-06-05 13:50:00
743,0.7349665924276169,0.6902834008097166,0.7320754716981133,0.6531914893617021,0.6706689536878216,0.5473484848484849,0.5282608695652173,2019-06-05 13:55:00
744,0.77728285077951,0.7753036437246964,0.8150943396226416,0.6638297872340425,0.6569468267581475,0.5359848484848485,0.5391304347826087,2019-06-05 14:00:00
745,0.7572383073496659,0.7510121457489879,0.7358490566037736,0.723404255319149,0.7204116638078902,0.6060606060606061,0.5434782608695652,2019-06-05 14:05:00
746,0.7550111358574609,0.7813765182186235,0.7226415094339623,0.7042553191489361,0.7084048027444254,0.6136363636363636,0.6260869565217391,2019-06-05 14:10:00
747,0.7394209354120267,0.7651821862348178,0.7547169811320755,0.7361702127659575,0.7564322469982848,0.5833333333333334,0.5826086956521739,2019-06-05 14:15:00
748,0.7171492204899776,0.7348178137651822,0.7377358490566038,0.6936170212765957,0.7015437392795884,0.6363636363636364,0.6521739130434783,2019-06-05 14:20:00
749,0.6837416481069042,0.7348178137651822,0.709433962264151,0.6382978723404256,0.6843910806174958,0.6079545454545455,0.6,2019-06-05 14:25:00
750,0.7572383073496659,0.6923076923076923,0.7113207547169812,0.6723404255319149,0.6620926243567753,0.600378787878788,0.5913043478260869,2019-06-05 14:30:00
751,0.8262806236080178,0.8036437246963563,0.8339622641509434,0.7319148936170213,0.7478559176672385,0.6647727272727273,0.6565217391304348,2019-06-05 14:35:00
752,0.7795100222717148,0.7995951417004049,0.8169811320754717,0.7531914893617021,0.7598627787307033,0.7140151515151515,0.6630434782608695,2019-06-05 14:40:00
753,0.8062360801781737,0.819838056680162,0.7547169811320755,0.7851063829787234,0.8113207547169812,0.6477272727272727,0.6717391304347826,2019-06-05 14:45:00
754,0.7639198218262806,0.7469635627530364,0.7622641509433963,0.7319148936170213,0.7049742710120069,0.7329545454545455,0.6695652173913044,2019-06-05 14:50:00
755,0.6792873051224944,0.6578947368421053,0.7018867924528301,0.676595744680851,0.6826758147512865,0.6534090909090909,0.6739130434782609,2019-06-05 14:55:00
756,0.7861915367483295,0.7449392712550608,0.7867924528301887,0.6382978723404256,0.6449399656946827,0.6515151515151515,0.6043478260869565,2019-06-05 15:00:00
757,0.6792873051224944,0.6538461538461539,0.7264150943396227,0.7127659574468085,0.7032590051457976,0.6704545454545455,0.6652173913043478,2019-06-05 15:05:00
758,0.7483296213808462,0.6720647773279352,0.6415094339622641,0.6574468085106383,0.6775300171526587,0.6458333333333334,0.6130434782608696,2019-06-05 15:10:00
759,0.6458797327394209,0.6234817813765182,0.6471698113207547,0.6893617021276596,0.653516295025729,0.6041666666666667,0.5891304347826086,2019-06-05 15:15:00
760,0.6369710467706013,0.6133603238866396,0.6698113207547169,0.6340425531914894,0.6483704974271013,0.6022727272727273,0.5717391304347825,2019-06-05 15:20:00
761,0.5924276169265034,0.631578947368421,0.5962264150943396,0.6170212765957447,0.5969125214408234,0.6761363636363636,0.6260869565217391,2019-06-05 15:25:00
762,0.6971046770601336,0.6902834008097166,0.7056603773584906,0.6382978723404256,0.6123499142367067,0.5492424242424243,0.558695652173913,2019-06-05 15:30:00
763,0.7795100222717148,0.7611336032388664,0.8377358490566038,0.7574468085106383,0.7461406518010292,0.7178030303030304,0.6782608695652174,2019-06-05 15:35:00
764,0.8195991091314031,0.7894736842105263,0.8849056603773585,0.7382978723404255,0.7958833619210978,0.8390151515151516,0.7869565217391304,2019-06-05 15:40:00
765,0.7171492204899776,0.6882591093117408,0.8075471698113208,0.7191489361702128,0.7358490566037736,0.8162878787878788,0.7434782608695651,2019-06-05 15:45:00
766,0.7082405345211581,0.7125506072874493,0.7547169811320755,0.725531914893617,0.7375643224699829,0.7386363636363636,0.7086956521739131,2019-06-05 15:50:00
767,0.5946547884187082,0.548582995951417,0.6320754716981132,0.6808510638297872,0.7135506003430532,0.759469696969697,0.691304347826087,2019-06-05 15:55:00
768,0.732739420935412,0.7226720647773279,0.7641509433962265,0.6021276595744681,0.6295025728987993,0.6647727272727273,0.6173913043478261,2019-06-05 16:00:00
769,0.7483296213808462,0.7469635627530364,0.8207547169811321,0.7021276595744681,0.6998284734133791,0.7159090909090909,0.7391304347826086,2019-06-05 16:05:00
770,0.6592427616926503,0.631578947368421,0.7169811320754718,0.7319148936170213,0.711835334476844,0.7518939393939394,0.7217391304347825,2019-06-05 16:10:00
771,0.7906458797327394,0.7894736842105263,0.7773584905660378,0.6042553191489362,0.6603773584905661,0.7234848484848485,0.7239130434782608,2019-06-05 16:15:00
772,0.8307349665924276,0.7672064777327935,0.8226415094339623,0.6829787234042554,0.7289879931389366,0.759469696969697,0.6847826086956521,2019-06-05 16:20:00
773,0.8084632516703786,0.7793522267206477,0.8622641509433963,0.6680851063829787,0.711835334476844,0.7727272727272727,0.7152173913043478,2019-06-05 16:25:00
774,0.8084632516703786,0.7753036437246964,0.839622641509434,0.7617021276595745,0.7718696397941681,0.7689393939393939,0.7065217391304347,2019-06-05 16:30:00
775,0.8262806236080178,0.8603238866396761,0.8150943396226416,0.8021276595744681,0.8164665523156089,0.8693181818181819,0.7956521739130434,2019-06-05 16:35:00
776,0.7928730512249443,0.8603238866396761,0.8924528301886793,0.7063829787234043,0.7564322469982848,0.8693181818181819,0.817391304347826,2019-06-05 16:40:00
